DATAFLOW,FREQ: Frequency,YEARS: Year,MONTH: Month,TEMPERATURE: Temperature,MUNICIPALITY: Municipality,TIME_PERIOD: Time period,OBS_VALUE,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_MONTH_2: Note Month 2,NOTE_MONTH_1: Note Month 1,NOTE_TEMPERATURE_2: Note Temperature 2,NOTE_TEMPERATURE_1: Note Temperature 1,NOTE_MUNICIPALITY_2: Note Municipality 2,NOTE_MUNICIPALITY_1: Note Municipality 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_A2101(1.1),A: Annual,1975: 1975,SL11: October,T02: Minimum temperatures,S03: Grevenmacher,2021,,,,,,,,"S03: Before July 1988, Station of Echternach.",,n: Less than half the used unit,1: One
LU1:DF_A2101(1.1),A: Annual,1991: 1991,SL13: December,T02: Minimum temperatures,S03: Grevenmacher,2021,-10.5,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1971: 1971,SL09: August,T01: Maximum temperatures,S02: Clervaux,2021,29,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1991: 1991,SL13: December,T01: Maximum temperatures,S01: Luxembourg-City,2021,11,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1983: 1983,SL05: April,T02: Minimum temperatures,S01: Luxembourg-City,2021,-3,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1994: 1994,SL10: September,T02: Minimum temperatures,S02: Clervaux,2021,3,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2003: 2003,SL13: December,T01: Maximum temperatures,S02: Clervaux,2021,10,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1999: 1999,SL07: June,T02: Minimum temperatures,S01: Luxembourg-City,2021,4,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2017: 2017,SL12: November,T01: Maximum temperatures,S01: Luxembourg-City,2021,16,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1975: 1975,SL11: October,T01: Maximum temperatures,S01: Luxembourg-City,2021,15.8,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1963: 1963,SL01: 12 month average,T02: Minimum temperatures,S02: Clervaux,2021,-4.63,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2018: 2018,SL09: August,T01: Maximum temperatures,S03: Grevenmacher,2021,36.4,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1971-2000: 1971-2000,SL01: 12 month average,T02: Minimum temperatures,S01: Luxembourg-City,2021,-2.2,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1968: 1968,SL01: 12 month average,T01: Maximum temperatures,S02: Clervaux,2021,20.09,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2022: 2022,SL12: November,T01: Maximum temperatures,S02: Clervaux,2021,13.7,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2022: 2022,SL01: 12 month average,T01: Maximum temperatures,S03: Grevenmacher,2021,25.08333333,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2022: 2022,SL09: August,T02: Minimum temperatures,S01: Luxembourg-City,2021,8.8,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2022: 2022,SL11: October,T02: Minimum temperatures,S03: Grevenmacher,2021,1.1,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1980: 1980,SL04: March,T02: Minimum temperatures,S03: Grevenmacher,2021,-3.2,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1964: 1964,SL02: January,T02: Minimum temperatures,S02: Clervaux,2021,-11.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1980: 1980,SL05: April,T01: Maximum temperatures,S02: Clervaux,2021,20.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1973: 1973,SL05: April,T01: Maximum temperatures,S03: Grevenmacher,2021,21.2,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2019: 2019,SL08: July,T01: Maximum temperatures,S01: Luxembourg-City,2021,37.56,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2001: 2001,SL03: February,T02: Minimum temperatures,S01: Luxembourg-City,2021,-6.9,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2011: 2011,SL02: January,T02: Minimum temperatures,S03: Grevenmacher,2021,-8.1,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2015: 2015,SL05: April,T02: Minimum temperatures,S03: Grevenmacher,2021,-2.8,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1965: 1965,SL08: July,T01: Maximum temperatures,S01: Luxembourg-City,2021,27,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1961-1990: 1961-1990,SL02: January,T02: Minimum temperatures,S03: Grevenmacher,2021,-10.04,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1985: 1985,SL04: March,T01: Maximum temperatures,S03: Grevenmacher,2021,13.9,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1969: 1969,SL13: December,T01: Maximum temperatures,S02: Clervaux,2021,3.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2008: 2008,SL06: May,T01: Maximum temperatures,S03: Grevenmacher,2021,28.1,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1976: 1976,SL12: November,T02: Minimum temperatures,S03: Grevenmacher,2021,-4,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1979: 1979,SL07: June,T02: Minimum temperatures,S01: Luxembourg-City,2021,6.8,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1981-2010: 1981-2010,SL13: December,T02: Minimum temperatures,S01: Luxembourg-City,2021,-9.33,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2004: 2004,SL01: 12 month average,T01: Maximum temperatures,S01: Luxembourg-City,2021,28.01,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1972: 1972,SL07: June,T02: Minimum temperatures,S01: Luxembourg-City,2021,5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1995: 1995,SL11: October,T02: Minimum temperatures,S03: Grevenmacher,2021,-0.8,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2002: 2002,SL11: October,T02: Minimum temperatures,S03: Grevenmacher,2021,-0.6,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1992: 1992,SL03: February,T02: Minimum temperatures,S03: Grevenmacher,2021,-7.7,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1961-1990: 1961-1990,SL03: February,T01: Maximum temperatures,S02: Clervaux,2021,9.6,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2002: 2002,SL11: October,T01: Maximum temperatures,S01: Luxembourg-City,2021,19.9,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1985: 1985,SL04: March,T01: Maximum temperatures,S02: Clervaux,2021,10.4,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2007: 2007,SL08: July,T02: Minimum temperatures,S01: Luxembourg-City,2021,5.5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2000: 2000,SL09: August,T01: Maximum temperatures,S01: Luxembourg-City,2021,30,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1998: 1998,SL09: August,T01: Maximum temperatures,S02: Clervaux,2021,34.45,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1984: 1984,SL09: August,T01: Maximum temperatures,S03: Grevenmacher,2021,29.7,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2015: 2015,SL05: April,T01: Maximum temperatures,S01: Luxembourg-City,2021,24.7,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2018: 2018,SL02: January,T02: Minimum temperatures,S02: Clervaux,2021,-1.54,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2007: 2007,SL11: October,T01: Maximum temperatures,S03: Grevenmacher,2021,24,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2010: 2010,SL05: April,T02: Minimum temperatures,S01: Luxembourg-City,2021,-0.9,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1962: 1962,SL10: September,T02: Minimum temperatures,S01: Luxembourg-City,2021,3,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1970: 1970,SL07: June,T02: Minimum temperatures,S02: Clervaux,2021,5.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2020: 2020,SL05: April,T01: Maximum temperatures,S02: Clervaux,2021,23.3,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1992: 1992,SL04: March,T01: Maximum temperatures,S02: Clervaux,2021,13.7,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1974: 1974,SL10: September,T02: Minimum temperatures,S02: Clervaux,2021,1.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2011: 2011,SL03: February,T01: Maximum temperatures,S02: Clervaux,2021,9.6,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1991: 1991,SL09: August,T01: Maximum temperatures,S03: Grevenmacher,2021,33,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1978: 1978,SL12: November,T02: Minimum temperatures,S01: Luxembourg-City,2021,-4.4,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2021: 2021,SL10: September,T02: Minimum temperatures,S02: Clervaux,2021,3.21,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1998: 1998,SL08: July,T02: Minimum temperatures,S03: Grevenmacher,2021,7.5,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1997: 1997,SL11: October,T02: Minimum temperatures,S01: Luxembourg-City,2021,-5.8,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2009: 2009,SL11: October,T02: Minimum temperatures,S02: Clervaux,2021,-3,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1969: 1969,SL02: January,T01: Maximum temperatures,S02: Clervaux,2021,9.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1973: 1973,SL05: April,T01: Maximum temperatures,S02: Clervaux,2021,17,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1991-2020: 1991-2020,SL11: October,T01: Maximum temperatures,S02: Clervaux,2021,19.78466667,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2003: 2003,SL06: May,T01: Maximum temperatures,S01: Luxembourg-City,2021,28.2,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1963: 1963,SL08: July,T01: Maximum temperatures,S02: Clervaux,2021,29.3,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2013: 2013,SL03: February,T01: Maximum temperatures,S01: Luxembourg-City,2021,9.4,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2006: 2006,SL13: December,T02: Minimum temperatures,S01: Luxembourg-City,2021,-2.5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2004: 2004,SL03: February,T01: Maximum temperatures,S02: Clervaux,2021,12,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1983: 1983,SL12: November,T01: Maximum temperatures,S01: Luxembourg-City,2021,15.8,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1966: 1966,SL13: December,T02: Minimum temperatures,S01: Luxembourg-City,2021,-5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1986: 1986,SL09: August,T02: Minimum temperatures,S02: Clervaux,2021,2.7,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2006: 2006,SL03: February,T02: Minimum temperatures,S02: Clervaux,2021,-9.3,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1988: 1988,SL09: August,T02: Minimum temperatures,S01: Luxembourg-City,2021,5.4,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1966: 1966,SL05: April,T01: Maximum temperatures,S03: Grevenmacher,2021,23,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2008: 2008,SL06: May,T01: Maximum temperatures,S02: Clervaux,2021,23.8,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1979: 1979,SL09: August,T02: Minimum temperatures,S02: Clervaux,2021,3.2,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2003: 2003,SL06: May,T02: Minimum temperatures,S02: Clervaux,2021,2,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2018: 2018,SL13: December,T02: Minimum temperatures,S03: Grevenmacher,2021,-3.65,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1990: 1990,SL11: October,T02: Minimum temperatures,S01: Luxembourg-City,2021,-0.4,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1987: 1987,SL04: March,T02: Minimum temperatures,S02: Clervaux,2021,,,,,,,,"S02: Since january 1996, Station of Dahl.",,l: Not available,1: One
LU1:DF_A2101(1.1),A: Annual,1967: 1967,SL10: September,T01: Maximum temperatures,S01: Luxembourg-City,2021,25.5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1975: 1975,SL04: March,T02: Minimum temperatures,S01: Luxembourg-City,2021,-3.5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1967: 1967,SL10: September,T02: Minimum temperatures,S03: Grevenmacher,2021,,,,,,,,"S03: Before July 1988, Station of Echternach.",,l: Not available,1: One
LU1:DF_A2101(1.1),A: Annual,2018: 2018,SL13: December,T02: Minimum temperatures,S02: Clervaux,2021,-7.65,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1995: 1995,SL12: November,T01: Maximum temperatures,S02: Clervaux,2021,15,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2002: 2002,SL11: October,T02: Minimum temperatures,S02: Clervaux,2021,-0.8,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2009: 2009,SL11: October,T01: Maximum temperatures,S01: Luxembourg-City,2021,24.2,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1971: 1971,SL02: January,T02: Minimum temperatures,S02: Clervaux,2021,-12.2,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1976: 1976,SL02: January,T01: Maximum temperatures,S02: Clervaux,2021,9,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1974: 1974,SL10: September,T01: Maximum temperatures,S01: Luxembourg-City,2021,26.8,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2018: 2018,SL02: January,T02: Minimum temperatures,S03: Grevenmacher,2021,-3.03,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1979: 1979,SL10: September,T01: Maximum temperatures,S02: Clervaux,2021,24.8,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1966: 1966,SL02: January,T02: Minimum temperatures,S01: Luxembourg-City,2021,-14.6,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2021: 2021,SL10: September,T02: Minimum temperatures,S03: Grevenmacher,2021,5.3,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1991: 1991,SL06: May,T02: Minimum temperatures,S01: Luxembourg-City,2021,-2.1,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1988: 1988,SL12: November,T01: Maximum temperatures,S03: Grevenmacher,2021,12.8,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1971: 1971,SL12: November,T02: Minimum temperatures,S01: Luxembourg-City,2021,-6.4,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1961: 1961,SL05: April,T02: Minimum temperatures,S02: Clervaux,2021,4.6,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1996: 1996,SL06: May,T01: Maximum temperatures,S01: Luxembourg-City,2021,27.2,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2014: 2014,SL10: September,T02: Minimum temperatures,S02: Clervaux,2021,3.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1991-2020: 1991-2020,SL11: October,T01: Maximum temperatures,S03: Grevenmacher,2021,22.11333333,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2019: 2019,SL10: September,T01: Maximum temperatures,S03: Grevenmacher,2021,28.57,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1968: 1968,SL05: April,T01: Maximum temperatures,S01: Luxembourg-City,2021,27.6,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1965: 1965,SL10: September,T01: Maximum temperatures,S03: Grevenmacher,2021,25,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1984: 1984,SL07: June,T01: Maximum temperatures,S01: Luxembourg-City,2021,27.3,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1981: 1981,SL01: 12 month average,T01: Maximum temperatures,S03: Grevenmacher,2021,21.04,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1961: 1961,SL05: April,T01: Maximum temperatures,S01: Luxembourg-City,2021,23,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2020: 2020,SL03: February,T01: Maximum temperatures,S01: Luxembourg-City,2021,15.59,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1983: 1983,SL12: November,T02: Minimum temperatures,S03: Grevenmacher,2021,-9.5,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1985: 1985,SL02: January,T01: Maximum temperatures,S01: Luxembourg-City,2021,10.6,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1996: 1996,SL06: May,T02: Minimum temperatures,S02: Clervaux,2021,0.3,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1968: 1968,SL05: April,T02: Minimum temperatures,S02: Clervaux,2021,-5.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1995: 1995,SL09: August,T02: Minimum temperatures,S01: Luxembourg-City,2021,2,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2000: 2000,SL11: October,T01: Maximum temperatures,S03: Grevenmacher,2021,17.9,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1967: 1967,SL10: September,T02: Minimum temperatures,S02: Clervaux,2021,0.4,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2005: 2005,SL08: July,T02: Minimum temperatures,S02: Clervaux,2021,7.3,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1987: 1987,SL04: March,T01: Maximum temperatures,S01: Luxembourg-City,2021,11.5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1995: 1995,SL01: 12 month average,T01: Maximum temperatures,S02: Clervaux,2021,20,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1962: 1962,SL13: December,T01: Maximum temperatures,S02: Clervaux,2021,11,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1982: 1982,SL07: June,T01: Maximum temperatures,S02: Clervaux,2021,26.3,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1972: 1972,SL10: September,T01: Maximum temperatures,S02: Clervaux,2021,22,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1990: 1990,SL12: November,T01: Maximum temperatures,S01: Luxembourg-City,2021,12.2,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1988: 1988,SL01: 12 month average,T01: Maximum temperatures,S02: Clervaux,2021,17.6,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2018: 2018,SL13: December,T01: Maximum temperatures,S01: Luxembourg-City,2021,12.47,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1999: 1999,SL03: February,T02: Minimum temperatures,S03: Grevenmacher,2021,-9.5,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1998: 1998,SL06: May,T02: Minimum temperatures,S01: Luxembourg-City,2021,1,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1975: 1975,SL07: June,T01: Maximum temperatures,S03: Grevenmacher,2021,29.3,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
